Link,날짜,종가,전일비,등락률,거래량,기관순 매매량,외국인 순매매량,외국인 보유주수,외국인 보유율
https://finance.naver.com/item/frgn.nhn?code=251370,2020.05.19,"24,500","1,350",+5.83%,"102,345",-92,"+6,013","125,289",1.69%
https://finance.naver.com/item/frgn.nhn?code=018670,2020.05.25,"79,900","1,300",+1.65%,"8,571","+3,012",+193,"617,167",6.69%
https://finance.naver.com/item/frgn.nhn?code=018670,2020.05.22,"78,600","1,400",-1.75%,"8,870","-2,320",-412,"616,974",6.68%
https://finance.naver.com/item/frgn.nhn?code=018670,2020.05.21,"80,000",800,-0.99%,"9,469","-1,675","+1,846","617,386",6.69%
https://finance.naver.com/item/frgn.nhn?code=018670,2020.05.20,"80,800","1,600",+2.02%,"15,002",-923,"+7,164","615,540",6.67%
https://finance.naver.com/item/frgn.nhn?code=018670,2020.05.19,"79,200",200,+0.25%,"10,861",-427,"+1,457","608,376",6.59%
https://finance.naver.com/item/frgn.nhn?code=322000,2020.05.25,"28,500","1,400",+5.17%,"413,845","+61,098","+7,125","310,807",2.78%
https://finance.naver.com/item/frgn.nhn?code=322000,2020.05.22,"27,100","1,400",+5.45%,"550,179","+18,462","+5,144","303,682",2.71%
https://finance.naver.com/item/frgn.nhn?code=322000,2020.05.21,"25,700",350,+1.38%,"1,750,232","-124,544","-28,040","301,538",2.69%
https://finance.naver.com/item/frgn.nhn?code=322000,2020.05.20,"25,350","2,400",+10.46%,"413,640","+47,121","+22,060","329,578",2.94%
https://finance.naver.com/item/frgn.nhn?code=322000,2020.05.19,"22,950","1,050",+4.79%,"163,010","+18,028","-1,519","307,518",2.75%
https://finance.naver.com/item/frgn.nhn?code=006400,2020.05.25,"348,000","12,000",+3.57%,"655,134","+97,640","-20,960","29,199,282",42.46%
https://finance.naver.com/item/frgn.nhn?code=006400,2020.05.22,"336,000","1,000",+0.30%,"465,772","-25,540","-2,026","29,220,242",42.49%
https://finance.naver.com/item/frgn.nhn?code=006400,2020.05.21,"335,000","4,000",+1.21%,"707,599","-34,762","+3,730","29,222,466",42.50%
https://finance.naver.com/item/frgn.nhn?code=006400,2020.05.20,"331,000","13,500",+4.25%,"614,805","+74,100","+72,108","29,218,286",42.49%
https://finance.naver.com/item/frgn.nhn?code=006400,2020.05.19,"317,500","4,000",+1.28%,"527,064","-23,524","-15,350","29,145,638",42.38%
https://finance.naver.com/item/frgn.nhn?code=086450,2020.05.25,"100,200",700,+0.70%,"16,191","+1,788","-1,138","2,622,967",29.50%
https://finance.naver.com/item/frgn.nhn?code=086450,2020.05.22,"99,500","2,000",-1.97%,"40,211","-4,959",-704,"2,624,105",29.51%
https://finance.naver.com/item/frgn.nhn?code=086450,2020.05.21,"101,500",500,+0.50%,"36,730",+690,-691,"2,623,276",29.50%
https://finance.naver.com/item/frgn.nhn?code=086450,2020.05.20,"101,000",300,+0.30%,"39,700","+2,745","-1,648","2,623,333",29.50%
https://finance.naver.com/item/frgn.nhn?code=086450,2020.05.19,"100,700","3,000",-2.89%,"71,222","+1,133","-3,754","2,624,633",29.52%
https://finance.naver.com/item/frgn.nhn?code=080160,2020.05.25,"12,450",100,+0.81%,"177,127",+951,+382,"2,784,845",14.73%
https://finance.naver.com/item/frgn.nhn?code=080160,2020.05.22,"12,350",350,-2.76%,"238,443","-12,960","-2,828","2,784,463",14.73%
https://finance.naver.com/item/frgn.nhn?code=080160,2020.05.21,"12,700",50,+0.40%,"228,911","-9,962","-2,581","2,782,332",14.72%
https://finance.naver.com/item/frgn.nhn?code=080160,2020.05.20,"12,650",300,-2.32%,"338,177","-7,720","+24,046","2,782,867",14.72%
https://finance.naver.com/item/frgn.nhn?code=080160,2020.05.19,"12,950","1,000",+8.37%,"1,086,902","+35,570","-31,246","2,757,699",14.59%
https://finance.naver.com/item/frgn.nhn?code=068240,2020.05.25,"16,850",700,+4.33%,"435,735","+43,065","+61,613","1,224,406",4.55%
https://finance.naver.com/item/frgn.nhn?code=068240,2020.05.22,"16,150",750,-4.44%,"466,132","-70,672","-3,333","1,162,793",4.32%
https://finance.naver.com/item/frgn.nhn?code=068240,2020.05.21,"16,900",200,-1.17%,"425,286","-49,406","-14,072","1,162,920",4.32%
https://finance.naver.com/item/frgn.nhn?code=068240,2020.05.20,"17,100",400,+2.40%,"317,764","-2,724","-1,988","1,170,181",4.34%
https://finance.naver.com/item/frgn.nhn?code=068240,2020.05.19,"16,700",200,+1.21%,"267,692","-18,483","-27,405","1,166,627",4.33%
https://finance.naver.com/item/frgn.nhn?code=005500,2020.05.25,"26,200",250,+0.96%,"63,908","+10,173","-1,220","2,363,201",17.00%
https://finance.naver.com/item/frgn.nhn?code=005500,2020.05.22,"25,950",350,-1.33%,"120,250","-1,487","+9,493","2,364,421",17.01%
https://finance.naver.com/item/frgn.nhn?code=005500,2020.05.21,"26,300",50,+0.19%,"118,423","-6,953","+7,263","2,354,928",16.94%
https://finance.naver.com/item/frgn.nhn?code=005500,2020.05.20,"26,250",450,+1.74%,"89,106","-8,120","+4,466","2,347,665",16.89%
https://finance.naver.com/item/frgn.nhn?code=005500,2020.05.19,"25,800",50,+0.19%,"88,762","-4,837","+4,812","2,343,199",16.86%
https://finance.naver.com/item/frgn.nhn?code=251270,2020.05.25,"96,800","2,500",+2.65%,"306,762","+70,886",+164,"19,816,035",23.10%
https://finance.naver.com/item/frgn.nhn?code=251270,2020.05.22,"94,300",900,-0.95%,"188,008","+2,986",+61,"19,815,871",23.10%
https://finance.naver.com/item/frgn.nhn?code=251270,2020.05.21,"95,200",400,-0.42%,"236,135","-9,242","+25,759","19,810,176",23.09%
https://finance.naver.com/item/frgn.nhn?code=251270,2020.05.20,"95,600",100,-0.10%,"180,295","+13,868","-15,027","19,625,660",22.87%
https://finance.naver.com/item/frgn.nhn?code=251270,2020.05.19,"95,700","1,200",+1.27%,"303,228","+9,122","-2,191","19,774,020",23.05%
https://finance.naver.com/item/frgn.nhn?code=002620,2020.05.25,"19,700",0,0.00%,"115,580",+5,"+1,686","1,526,598",9.56%
https://finance.naver.com/item/frgn.nhn?code=002620,2020.05.22,"19,700",100,-0.51%,"888,514",-17,"-1,902","1,524,912",9.55%
https://finance.naver.com/item/frgn.nhn?code=002620,2020.05.21,"19,800",400,+2.06%,"291,712",-2,"+4,033","1,526,814",9.56%
https://finance.naver.com/item/frgn.nhn?code=002620,2020.05.20,"19,400",300,-1.52%,"231,776",-2,"-1,098","1,523,341",9.54%
https://finance.naver.com/item/frgn.nhn?code=002620,2020.05.19,"19,700","2,250",-10.25%,"375,226","-11,827",-261,"1,524,439",9.54%
https://finance.naver.com/item/frgn.nhn?code=158430,2020.05.25,"32,700","2,850",+9.55%,"701,981","+15,404","+24,337","36,120",0.86%
https://finance.naver.com/item/frgn.nhn?code=158430,2020.05.22,"29,850","1,850",-5.84%,"352,289","+3,291","-3,616","11,783",0.28%
https://finance.naver.com/item/frgn.nhn?code=158430,2020.05.21,"31,700","2,500",-7.31%,"619,526","-13,149","+5,508","15,399",0.37%
https://finance.naver.com/item/frgn.nhn?code=158430,2020.05.20,"34,200","1,350",+4.11%,"1,025,851","+1,472","-1,811","9,891",0.24%
https://finance.naver.com/item/frgn.nhn?code=158430,2020.05.19,"32,850","1,150",-3.38%,"634,953","-1,937",-960,"11,702",0.28%
https://finance.naver.com/item/frgn.nhn?code=001450,2020.05.25,"24,500",50,-0.20%,"124,359","+39,099","-36,917","36,637,459",40.98%
https://finance.naver.com/item/frgn.nhn?code=001450,2020.05.22,"24,550",100,-0.41%,"240,803","-11,657","-4,297","36,674,376",41.02%
https://finance.naver.com/item/frgn.nhn?code=001450,2020.05.21,"24,650",350,-1.40%,"360,700","-109,669","+29,612","36,678,673",41.03%
https://finance.naver.com/item/frgn.nhn?code=001450,2020.05.20,"25,000",50,+0.20%,"233,303","-19,931","+10,870","36,648,531",40.99%
https://finance.naver.com/item/frgn.nhn?code=001450,2020.05.19,"24,950",550,-2.16%,"590,088","+16,879","-154,431","36,637,025",40.98%
https://finance.naver.com/item/frgn.nhn?code=003300,2020.05.25,"46,550",150,+0.32%,"3,891","+1,870",+405,"211,770",3.53%
https://finance.naver.com/item/frgn.nhn?code=003300,2020.05.22,"46,400",150,-0.32%,"7,300","+6,466",-470,"211,365",3.53%
https://finance.naver.com/item/frgn.nhn?code=003300,2020.05.21,"46,550",150,-0.32%,"6,303","+3,471",-362,"211,835",3.53%
https://finance.naver.com/item/frgn.nhn?code=003300,2020.05.20,"46,700",300,+0.65%,"4,689","+1,843",+737,"212,197",3.54%
https://finance.naver.com/item/frgn.nhn?code=003300,2020.05.19,"46,400",500,+1.09%,"6,212","+1,144",-36,"211,460",3.53%
https://finance.naver.com/item/frgn.nhn?code=086900,2020.05.25,"171,200","11,700",-6.40%,"743,866","+1,070","-25,824","1,406,036",23.52%
https://finance.naver.com/item/frgn.nhn?code=086900,2020.05.22,"182,900","36,100",+24.59%,"2,563,404","+12,375","-160,976","1,431,860",23.95%
https://finance.naver.com/item/frgn.nhn?code=086900,2020.05.21,"146,800","1,100",+0.75%,"334,190","-2,159","-16,348","1,596,439",26.71%
https://finance.naver.com/item/frgn.nhn?code=086900,2020.05.20,"145,700","8,300",+6.04%,"310,604","-2,025","+5,223","1,612,208",26.97%
https://finance.naver.com/item/frgn.nhn?code=086900,2020.05.19,"137,400","1,500",-1.08%,"352,784","-1,416","-10,626","1,606,667",26.88%
https://finance.naver.com/item/frgn.nhn?code=003550,2020.05.25,"63,300",600,+0.96%,"128,392","+13,312","-1,235","59,780,242",34.64%
https://finance.naver.com/item/frgn.nhn?code=003550,2020.05.22,"62,700","1,300",-2.03%,"799,125","-29,706","+15,742","59,781,477",34.64%
https://finance.naver.com/item/frgn.nhn?code=003550,2020.05.21,"64,000",500,+0.79%,"313,490","+21,246","-9,921","59,765,735",34.64%
https://finance.naver.com/item/frgn.nhn?code=003550,2020.05.20,"63,500","1,000",-1.55%,"366,146","-33,519","-10,176","59,774,871",34.64%
https://finance.naver.com/item/frgn.nhn?code=003550,2020.05.19,"64,500","3,100",+5.05%,"375,551","+63,347","+63,491","59,784,105",34.65%
https://finance.naver.com/item/frgn.nhn?code=038290,2020.05.25,"34,200","1,200",-3.39%,"372,957",+1,"-30,748","453,378",4.27%
https://finance.naver.com/item/frgn.nhn?code=038290,2020.05.22,"35,400",850,+2.46%,"314,626",0,"+11,595","484,126",4.56%
https://finance.naver.com/item/frgn.nhn?code=038290,2020.05.21,"34,550",400,-1.14%,"155,464",0,"-1,327","470,531",4.43%
https://finance.naver.com/item/frgn.nhn?code=038290,2020.05.20,"34,950",50,+0.14%,"207,212",0,"+18,389","459,858",4.33%
https://finance.naver.com/item/frgn.nhn?code=038290,2020.05.19,"34,900","1,350",+4.02%,"1,425,728",-98,"-81,758","419,069",3.95%
https://finance.naver.com/item/frgn.nhn?code=161890,2020.05.25,"42,600",400,+0.95%,"156,511","+9,808","+10,918","5,896,331",25.77%
https://finance.naver.com/item/frgn.nhn?code=161890,2020.05.22,"42,200","1,050",-2.43%,"175,230","-6,098","-11,716","5,885,413",25.72%
https://finance.naver.com/item/frgn.nhn?code=161890,2020.05.21,"43,250",150,-0.35%,"180,002","-25,278",-850,"5,908,129",25.82%
https://finance.naver.com/item/frgn.nhn?code=161890,2020.05.20,"43,400",350,+0.81%,"147,860",+901,"+5,692","5,914,749",25.85%
https://finance.naver.com/item/frgn.nhn?code=161890,2020.05.19,"43,050",650,+1.53%,"203,316","+18,759","+16,082","5,912,423",25.84%
https://finance.naver.com/item/frgn.nhn?code=004370,2020.05.25,"325,000","3,500",+1.09%,"28,644","+1,482","+3,126","1,137,434",18.70%
https://finance.naver.com/item/frgn.nhn?code=004370,2020.05.22,"321,500","3,500",-1.08%,"34,309","-1,194","+2,245","1,134,308",18.65%
https://finance.naver.com/item/frgn.nhn?code=004370,2020.05.21,"325,000","14,000",+4.50%,"63,152",+357,"+22,450","1,132,063",18.61%
https://finance.naver.com/item/frgn.nhn?code=004370,2020.05.20,"311,000","2,000",-0.64%,"51,505","-14,852","+7,266","1,109,588",18.24%
https://finance.naver.com/item/frgn.nhn?code=004370,2020.05.19,"313,000","14,000",-4.28%,"86,901","-18,204","+1,328","1,102,292",18.12%
https://finance.naver.com/item/frgn.nhn?code=216080,2020.05.25,"29,950",50,-0.17%,"62,179",+153,"-1,446","12,122",0.14%
https://finance.naver.com/item/frgn.nhn?code=216080,2020.05.22,"30,000","1,850",-5.81%,"236,776","-5,356","-6,738","13,568",0.16%
https://finance.naver.com/item/frgn.nhn?code=216080,2020.05.21,"31,850","2,450",+8.33%,"377,115","-11,695","+6,785","20,306",0.24%
https://finance.naver.com/item/frgn.nhn?code=216080,2020.05.20,"29,400",250,+0.86%,"62,659","+1,371",-36,"13,532",0.16%
https://finance.naver.com/item/frgn.nhn?code=216080,2020.05.19,"29,150",450,+1.57%,"173,599",-711,"-2,718","13,568",0.16%
https://finance.naver.com/item/frgn.nhn?code=003220,2020.05.25,"16,450",250,+1.54%,"170,256","+7,265","-5,191","5,140,013",25.39%
https://finance.naver.com/item/frgn.nhn?code=003220,2020.05.22,"16,200",150,+0.93%,"167,652",+806,"+11,607","5,145,204",25.42%
https://finance.naver.com/item/frgn.nhn?code=003220,2020.05.21,"16,050",150,-0.93%,"82,908","+10,827","-7,109","5,133,597",25.36%
https://finance.naver.com/item/frgn.nhn?code=003220,2020.05.20,"16,200",100,-0.61%,"101,454","-5,029",-182,"5,140,706",25.39%
https://finance.naver.com/item/frgn.nhn?code=003220,2020.05.19,"16,300",150,+0.93%,"223,912","+2,368","-20,383","5,140,888",25.40%
https://finance.naver.com/item/frgn.nhn?code=048530,2020.05.25,"14,000",500,+3.70%,"1,439,821","+4,545","+137,358","2,907,365",9.69%
https://finance.naver.com/item/frgn.nhn?code=048530,2020.05.22,"13,500",50,+0.37%,"395,152","+2,582","+28,065","2,770,007",9.23%
https://finance.naver.com/item/frgn.nhn?code=048530,2020.05.21,"13,450",150,-1.10%,"289,395","+10,936","+1,268","2,730,233",9.10%
https://finance.naver.com/item/frgn.nhn?code=048530,2020.05.20,"13,600",150,+1.12%,"536,218","+6,341","-46,104","2,729,968",9.10%
https://finance.naver.com/item/frgn.nhn?code=048530,2020.05.19,"13,450",250,+1.89%,"1,062,241","+9,391","+8,881","2,770,326",9.23%
https://finance.naver.com/item/frgn.nhn?code=000250,2020.05.25,"39,800",800,+2.05%,"453,652","+11,949","-3,601","1,484,237",6.71%
https://finance.naver.com/item/frgn.nhn?code=000250,2020.05.22,"39,000","2,000",+5.41%,"1,049,417","-14,050","-13,296","1,487,838",6.73%
https://finance.naver.com/item/frgn.nhn?code=000250,2020.05.21,"37,000",500,-1.33%,"264,243","+25,418","-40,854","1,501,115",6.79%
https://finance.naver.com/item/frgn.nhn?code=000250,2020.05.20,"37,500","1,600",+4.46%,"396,759","+12,907","-18,623","1,534,202",6.94%
https://finance.naver.com/item/frgn.nhn?code=000250,2020.05.19,"35,900","1,250",-3.36%,"537,477","-39,872","+42,887","1,550,856",7.02%
https://finance.naver.com/item/frgn.nhn?code=098460,2020.05.25,"91,600","2,900",+3.27%,"77,846","+13,948","-3,800","8,472,355",61.70%
https://finance.naver.com/item/frgn.nhn?code=098460,2020.05.22,"88,700","1,900",-2.10%,"50,772","-13,321","+5,628","8,476,155",61.73%
https://finance.naver.com/item/frgn.nhn?code=098460,2020.05.21,"90,600",700,+0.78%,"67,307","+6,815","+1,137","8,466,921",61.66%
https://finance.naver.com/item/frgn.nhn?code=098460,2020.05.20,"89,900","3,700",+4.29%,"84,688","-6,804","+17,136","8,464,296",61.64%
https://finance.naver.com/item/frgn.nhn?code=098460,2020.05.19,"86,200",700,+0.82%,"56,130",+18,"-7,488","8,461,044",61.62%
https://finance.naver.com/item/frgn.nhn?code=099320,2020.05.25,"23,450",300,+1.30%,"89,489","+10,156",-457,"350,384",4.82%
https://finance.naver.com/item/frgn.nhn?code=099320,2020.05.22,"23,150",550,-2.32%,"103,086",-557,-605,"350,841",4.83%
https://finance.naver.com/item/frgn.nhn?code=099320,2020.05.21,"23,700",50,-0.21%,"126,594","+3,407","+8,609","351,446",4.84%
https://finance.naver.com/item/frgn.nhn?code=099320,2020.05.20,"23,750",250,-1.04%,"85,570",-605,"-3,124","342,837",4.72%
https://finance.naver.com/item/frgn.nhn?code=099320,2020.05.19,"24,000",700,+3.00%,"121,192","+21,649","+2,750","345,961",4.76%
https://finance.naver.com/item/frgn.nhn?code=039490,2020.05.25,"85,400","1,100",+1.30%,"43,586","+18,030","-6,527","5,828,378",26.37%
https://finance.naver.com/item/frgn.nhn?code=039490,2020.05.22,"84,300",500,-0.59%,"63,507","+9,594","-3,318","5,834,905",26.40%
https://finance.naver.com/item/frgn.nhn?code=039490,2020.05.21,"84,800",200,-0.24%,"77,468","+25,042","-16,620","5,838,223",26.42%
https://finance.naver.com/item/frgn.nhn?code=039490,2020.05.20,"85,000","1,800",+2.16%,"59,682","+33,074","-6,685","5,854,843",26.49%
https://finance.naver.com/item/frgn.nhn?code=039490,2020.05.19,"83,200","3,900",+4.92%,"191,845","+83,274","-4,972","5,861,528",26.52%
https://finance.naver.com/item/frgn.nhn?code=298000,2020.05.25,"115,500",0,0.00%,"22,704","+1,367",-221,"285,052",8.94%
https://finance.naver.com/item/frgn.nhn?code=298000,2020.05.22,"115,500",0,0.00%,"18,605","-1,592","-2,994","285,273",8.94%
https://finance.naver.com/item/frgn.nhn?code=298000,2020.05.21,"115,500","2,500",+2.21%,"35,056",+664,"-1,135","288,267",9.04%
https://finance.naver.com/item/frgn.nhn?code=298000,2020.05.20,"113,000",500,+0.44%,"14,962","+1,126",-897,"289,402",9.07%
https://finance.naver.com/item/frgn.nhn?code=298000,2020.05.19,"112,500","2,500",+2.27%,"30,544","+7,376","-5,550","290,299",9.10%
https://finance.naver.com/item/frgn.nhn?code=006120,2020.05.25,"27,900",250,-0.89%,"116,300","+2,533","+4,828","2,191,060",11.51%
https://finance.naver.com/item/frgn.nhn?code=006120,2020.05.22,"28,150",900,-3.10%,"195,414","-5,269","+2,094","2,186,232",11.48%
https://finance.naver.com/item/frgn.nhn?code=006120,2020.05.21,"29,050",300,+1.04%,"320,698","-8,130","-2,490","2,184,138",11.47%
https://finance.naver.com/item/frgn.nhn?code=006120,2020.05.20,"28,750",150,-0.52%,"247,550","-23,229","+12,290","2,188,939",11.50%
https://finance.naver.com/item/frgn.nhn?code=006120,2020.05.19,"28,900",200,-0.69%,"1,338,918","+22,760","-41,660","2,176,529",11.43%
https://finance.naver.com/item/frgn.nhn?code=084110,2020.05.25,"33,750",0,0.00%,"44,313",+439,"+10,948","1,464,228",12.77%
https://finance.naver.com/item/frgn.nhn?code=084110,2020.05.22,"33,750","1,300",-3.71%,"81,825","-16,478","+11,565","1,453,280",12.68%
https://finance.naver.com/item/frgn.nhn?code=084110,2020.05.21,"35,050",500,-1.41%,"54,579","-2,950","+4,114","1,441,682",12.58%
https://finance.naver.com/item/frgn.nhn?code=084110,2020.05.20,"35,550",450,-1.25%,"33,035",-547,+787,"1,436,879",12.53%
https://finance.naver.com/item/frgn.nhn?code=084110,2020.05.19,"36,000",500,+1.41%,"55,319","+1,756",+539,"1,435,714",12.52%
https://finance.naver.com/item/frgn.nhn?code=002030,2020.05.25,"80,600","3,000",+3.87%,"4,813",+537,+701,"113,863",5.20%
https://finance.naver.com/item/frgn.nhn?code=002030,2020.05.22,"77,600","2,300",-2.88%,"8,223","-6,002",-555,"113,162",5.16%
https://finance.naver.com/item/frgn.nhn?code=002030,2020.05.21,"79,900",100,+0.13%,"3,174","-2,006",+21,"113,717",5.19%
https://finance.naver.com/item/frgn.nhn?code=002030,2020.05.20,"79,800",400,-0.50%,"5,274","-3,104",-74,"113,696",5.19%
https://finance.naver.com/item/frgn.nhn?code=002030,2020.05.19,"80,200",500,+0.63%,"6,408","-4,844",+401,"113,770",5.19%
https://finance.naver.com/item/frgn.nhn?code=023450,2020.05.25,"28,950",50,-0.17%,"1,346",+1,0,"4,750",0.13%
https://finance.naver.com/item/frgn.nhn?code=023450,2020.05.22,"29,000",0,0.00%,"3,421",+15,"+2,312","4,750",0.13%
https://finance.naver.com/item/frgn.nhn?code=023450,2020.05.21,"29,000",0,0.00%,"3,542",-352,"+1,807","2,438",0.07%
https://finance.naver.com/item/frgn.nhn?code=023450,2020.05.20,"29,000",150,-0.51%,608,+7,0,631,0.02%
https://finance.naver.com/item/frgn.nhn?code=023450,2020.05.19,"29,150",250,+0.87%,"3,874",-4,0,631,0.02%
https://finance.naver.com/item/frgn.nhn?code=096770,2020.05.25,"106,000","2,500",+2.42%,"561,344","+78,238","-30,993","22,836,190",24.70%
https://finance.naver.com/item/frgn.nhn?code=096770,2020.05.22,"103,500","3,000",-2.82%,"686,662","-74,606","-86,671","22,867,183",24.73%
https://finance.naver.com/item/frgn.nhn?code=096770,2020.05.21,"106,500","3,000",+2.90%,"1,120,684","+47,308","-84,555","22,953,854",24.82%
https://finance.naver.com/item/frgn.nhn?code=096770,2020.05.20,"103,500",0,0.00%,"614,306","-5,754","+18,148","23,037,909",24.92%
https://finance.naver.com/item/frgn.nhn?code=096770,2020.05.19,"103,500","6,700",+6.92%,"1,724,747","+403,494","+159,206","23,019,161",24.89%
https://finance.naver.com/item/frgn.nhn?code=006260,2020.05.25,"37,600",150,+0.40%,"67,569","+17,099","-15,210","3,766,986",11.70%
https://finance.naver.com/item/frgn.nhn?code=006260,2020.05.22,"37,450",800,-2.09%,"78,231","+8,218","-7,765","3,782,196",11.75%
https://finance.naver.com/item/frgn.nhn?code=006260,2020.05.21,"38,250","1,250",+3.38%,"144,676","+54,211","-9,401","3,790,140",11.77%
https://finance.naver.com/item/frgn.nhn?code=006260,2020.05.20,"37,000",250,+0.68%,"69,368","+29,169","-8,332","3,799,396",11.80%
https://finance.naver.com/item/frgn.nhn?code=006260,2020.05.19,"36,750","1,050",+2.94%,"199,717","+19,844","+2,337","3,807,554",11.82%
https://finance.naver.com/item/frgn.nhn?code=065710,2020.05.25,"20,200",100,-0.49%,"17,052",+250,+207,"125,758",2.44%
https://finance.naver.com/item/frgn.nhn?code=065710,2020.05.22,"20,300",350,-1.69%,"16,027",+968,"-2,274","125,551",2.44%
https://finance.naver.com/item/frgn.nhn?code=065710,2020.05.21,"20,650",450,+2.23%,"33,535","+1,389","+4,108","127,825",2.48%
https://finance.naver.com/item/frgn.nhn?code=065710,2020.05.20,"20,200",50,-0.25%,"15,772",0,"+4,483","123,717",2.40%
https://finance.naver.com/item/frgn.nhn?code=065710,2020.05.19,"20,250",50,-0.25%,"16,360","-1,982","+2,315","119,234",2.32%
https://finance.naver.com/item/frgn.nhn?code=290510,2020.05.25,"17,650","1,500",+9.29%,"1,369,688","+76,420","+19,629","43,226",0.18%
https://finance.naver.com/item/frgn.nhn?code=290510,2020.05.22,"16,150",250,+1.57%,"385,186","+28,148","+9,785","23,597",0.10%
https://finance.naver.com/item/frgn.nhn?code=290510,2020.05.21,"15,900",600,+3.92%,"651,862","-37,543","-12,704","13,812",0.06%
https://finance.naver.com/item/frgn.nhn?code=290510,2020.05.20,"15,300",300,+2.00%,"198,757",-991,"-8,784","26,516",0.11%
https://finance.naver.com/item/frgn.nhn?code=290510,2020.05.19,"15,000",850,-5.36%,"625,706","-220,032","-28,883","35,300",0.15%
https://finance.naver.com/item/frgn.nhn?code=195870,2020.05.25,"17,300",650,+3.90%,"158,048","+61,887","+5,518","530,002",3.12%
https://finance.naver.com/item/frgn.nhn?code=195870,2020.05.22,"16,650",700,-4.03%,"214,611","-23,811","-29,600","524,484",3.09%
https://finance.naver.com/item/frgn.nhn?code=195870,2020.05.21,"17,350",700,+4.20%,"359,070","+30,890","+24,784","554,084",3.26%
https://finance.naver.com/item/frgn.nhn?code=195870,2020.05.20,"16,650",500,+3.10%,"184,747","+14,988","+8,099","529,300",3.11%
https://finance.naver.com/item/frgn.nhn?code=195870,2020.05.19,"16,150",200,+1.25%,"88,499",-854,"+12,522","521,201",3.07%
https://finance.naver.com/item/frgn.nhn?code=005690,2020.05.25,"23,400",500,+2.18%,"10,937,131","+33,996","-188,449","3,257,666",5.43%
https://finance.naver.com/item/frgn.nhn?code=005690,2020.05.22,"22,900","1,000",+4.57%,"16,462,959","+25,984","+98,176","3,446,115",5.75%
https://finance.naver.com/item/frgn.nhn?code=005690,2020.05.21,"21,900",200,+0.92%,"5,043,098","+1,258","+59,740","3,347,939",5.58%
https://finance.naver.com/item/frgn.nhn?code=005690,2020.05.20,"21,700",100,+0.46%,"11,378,096","-2,546","-109,179","3,259,199",5.44%
https://finance.naver.com/item/frgn.nhn?code=005690,2020.05.19,"21,600","1,200",+5.88%,"31,136,710","+45,665","-828,529","3,293,378",5.49%
https://finance.naver.com/item/frgn.nhn?code=067000,2020.05.25,"13,300",100,-0.75%,"145,993","+3,601","+14,503","331,611",2.35%
https://finance.naver.com/item/frgn.nhn?code=067000,2020.05.22,"13,400",50,+0.37%,"120,016","-18,038","+9,726","317,108",2.25%
https://finance.naver.com/item/frgn.nhn?code=067000,2020.05.21,"13,350",200,+1.52%,"104,444","-4,186","-6,640","307,382",2.18%
https://finance.naver.com/item/frgn.nhn?code=067000,2020.05.20,"13,150",450,-3.31%,"163,196","-36,868","-1,611","314,022",2.22%
https://finance.naver.com/item/frgn.nhn?code=067000,2020.05.19,"13,600",450,-3.20%,"288,921","+11,777","+10,254","315,633",2.24%
https://finance.naver.com/item/frgn.nhn?code=001060,2020.05.25,"33,700",150,+0.45%,"291,276","+4,620","-26,433","1,293,759",6.18%
https://finance.naver.com/item/frgn.nhn?code=001060,2020.05.22,"33,550","1,200",-3.45%,"288,776","+5,806","-7,578","1,320,192",6.31%
https://finance.naver.com/item/frgn.nhn?code=001060,2020.05.21,"34,750","1,000",+2.96%,"393,783","-7,880","-26,522","1,328,905",6.35%
https://finance.naver.com/item/frgn.nhn?code=001060,2020.05.20,"33,750",850,+2.58%,"400,388","-2,244","+3,403","1,355,317",6.48%
https://finance.naver.com/item/frgn.nhn?code=001060,2020.05.19,"32,900","2,650",-7.45%,"721,369","+6,588","+11,306","1,354,282",6.47%
https://finance.naver.com/item/frgn.nhn?code=001270,2020.05.25,"19,000",100,+0.53%,"2,104",+8,0,"111,251",1.07%
https://finance.naver.com/item/frgn.nhn?code=001270,2020.05.22,"18,900",50,-0.26%,"3,347",-325,0,"111,251",1.07%
https://finance.naver.com/item/frgn.nhn?code=001270,2020.05.21,"18,950",0,0.00%,"2,553",+141,-12,"111,251",1.07%
https://finance.naver.com/item/frgn.nhn?code=001270,2020.05.20,"18,950",200,+1.07%,489,-27,0,"111,263",1.07%
https://finance.naver.com/item/frgn.nhn?code=001270,2020.05.19,"18,750",50,+0.27%,"3,721",-48,-254,"111,263",1.07%
https://finance.naver.com/item/frgn.nhn?code=001460,2020.05.25,"211,500","3,000",-1.40%,194,+37,-4,"10,938",1.75%
https://finance.naver.com/item/frgn.nhn?code=001460,2020.05.22,"214,500","2,000",-0.92%,395,+5,-37,"10,942",1.75%
https://finance.naver.com/item/frgn.nhn?code=001460,2020.05.21,"216,500","1,500",+0.70%,325,-24,+32,"10,979",1.76%
https://finance.naver.com/item/frgn.nhn?code=001460,2020.05.20,"215,000","3,500",+1.65%,"1,151",-51,+11,"10,947",1.75%
https://finance.naver.com/item/frgn.nhn?code=001460,2020.05.19,"211,500","2,000",+0.95%,236,+67,-8,"10,936",1.75%
https://finance.naver.com/item/frgn.nhn?code=253450,2020.05.25,"76,600",700,+0.92%,"141,305","+11,747","+8,308","2,271,479",8.08%
https://finance.naver.com/item/frgn.nhn?code=253450,2020.05.22,"75,900","1,500",-1.94%,"249,229","-50,053","+2,731","2,263,171",8.06%
